48621827973989,0.10932758,0.0
48621866975448,0.10957061,0.0
48621905946437,0.1095404,0.0
48621944886854,0.109159134,0.0
48621983827271,0.10874238,0.0
48622022798208,0.108479485,0.0
48622061738677,0.108241804,0.0
48622100709614,0.1081206,0.0
48622139650031,0.10803416,0.0
48622178590448,0.108003765,0.0
48622217530864,0.10797931,0.0
48622256501854,0.10793806,0.0
48622295442271,0.10790386,0.0
48622334352166,0.107842274,0.0
48622373353625,0.1078187,0.0
48622412356125,0.10785357,0.0
48622451357583,0.1078993,0.0
48622490298000,0.10796793,0.0
48622529177375,0.10806718,0.0
48622568209354,0.10810495,0.0
48622607149823,0.108187705,0.0
48622646090239,0.108295426,0.0
48622685030656,0.10839838,0.0
48622724001594,0.108509466,0.0
48622762972583,0.1082371,0.0
48622801913000,0.10780286,0.0
48622840761854,0.1074116,0.0
48622879763312,0.10716035,0.0
48622918673260,0.107021466,0.0
48622957583156,0.10696758,0.0
48622996523573,0.10691632,0.0
48623035372479,0.10681155,0.0
48623074404458,0.10679872,0.0
48623113314354,0.1067251,0.0
48623152254771,0.106669076,0.0
48623191164719,0.1066948,0.0
48623230074614,0.10665995,0.0
48623269015031,0.10672152,0.0
48623307955448,0.10680873,0.0
48623346895916,0.1068576,0.0
48623385883156,0.10694545,0.0
48623424823573,0.1070133,0.0
48623463794510,0.10710582,0.0
48623502734979,0.10720823,0.0
48623541583833,0.10704903,0.0
48623580524250,0.10669352,0.0
48623619434198,0.106262304,0.0
48623658344094,0.10596226,0.0
48623697345552,0.10579069,0.0
48623736255448,0.10568155,0.0
48623775195916,0.10562543,0.0
48623814044771,0.105534196,0.0
48623853046229,0.10548546,0.0
48623891986646,0.105392076,0.0
48623930927114,0.105277404,0.0
48623969867531,0.10530965,0.0
48624008716385,0.105288036,0.0
48624047626333,0.10536775,0.0
48624086566750,0.10536567,0.0
48624125568208,0.10544136,0.0
48624164478104,0.105548754,0.0
48624203388052,0.1056111,0.0
48624242328469,0.1056946,0.0
48624281177323,0.10579255,0.0
48624320178833,0.10576008,0.0
48624359088729,0.10545418,0.0
48624398310344,0.105047494,0.0
48624437220239,0.10470013,0.0
48624476160708,0.10449229,0.0
48624515101125,0.104342334,0.0
48624553980500,0.104265444,0.0
48624592951437,0.10416553,0.0
48624631769823,0.104130805,0.0
48624670771281,0.104128614,0.0
48624709681177,0.10404946,0.0
48624748530083,0.10406011,0.0
48624787531541,0.10407434,0.0
48624826410916,0.104129806,0.0
48624865381906,0.10422614,0.0
48624904322323,0.10430488,0.0
48624943262739,0.104347214,0.0
48624982142114,0.104440935,0.0
48625021113104,0.104531825,0.0
48625060053521,0.104632586,0.0
48625098993937,0.10479644,0.0
48625137903833,0.104917295,0.0
48625176844302,0.10488157,0.0
48625215693156,0.10455289,0.0
48625254664094,0.10416934,0.0
48625293665552,0.10393686,0.0
48625332575500,0.10375551,0.0
48625371576958,0.10366995,0.0
48625410333208,0.10349804,0.0
48625449304146,0.10334505,0.0
48625488244614,0.10326848,0.0
48625527215552,0.10318857,0.0
48625566125448,0.1031764,0.0
48625605096385,0.10319194,0.0
48625643975812,0.10315728,0.0
48625682946750,0.103247315,0.0
48625721887166,0.103313014,0.0
48625760736073,0.10346198,0.0
48625799737531,0.10353626,0.0
48625838616906,0.10366484,0.0
48625877587844,0.10377169,0.0
48625916528312,0.10394849,0.0
48625955468729,0.10408659,0.0
48625994378625,0.10419324,0.0
48626033288521,0.10430932,0.0
48626072198469,0.10431637,0.0
48626111108364,0.10406338,0.0
48626150018260,0.10373988,0.0
48626188867166,0.10350609,0.0
48626227777062,0.10340466,0.0
48626266717479,0.10336512,0.0
48626305657948,0.10338858,0.0
48626344598364,0.10342964,0.0
48626383538781,0.10346948,0.0
48626422824250,0.10348599,0.0
48626461764719,0.10352019,0.0
48626500705135,0.10352498,0.0
48626539645552,0.10350241,0.0
48626578555448,0.10352705,0.0
48626617404354,0.10358698,0.0
48626656436333,0.10364367,0.0
48626695346229,0.1037161,0.0
48626734256125,0.10380483,0.0
48626773135552,0.10390427,0.0
48626812014927,0.104007006,0.0
48626850985864,0.104175866,0.0
48626889926333,0.104211375,0.0
48626928866750,0.1041411,0.0
48626967685083,0.10382035,0.0
48627006686594,0.10368721,0.0
48627045596489,0.10358524,0.0
48627084506385,0.103526406,0.0
48627123446802,0.10354312,0.0
48627162387271,0.10362954,0.0
48627201327687,0.103724346,0.0
48627240207062,0.10377222,0.0
48627279117010,0.10378234,0.0
48627318057427,0.10385693,0.0
48627356997844,0.10389299,0.0
48627395907739,0.103943914,0.0
48627434894094,0.10403295,0.0
48627473773469,0.10406792,0.0
48627512774927,0.10420692,0.0
48627551715396,0.1043496,0.0
48627590625291,0.1044759,0.0
48627629504666,0.10461348,0.0
48627668445083,0.1046984,0.0
48627707355031,0.10475118,0.0
48627746264927,0.10448099,0.0
48627785174823,0.10417424,0.0
48627824054250,0.10398616,0.0
48627862994666,0.10386117,0.0
48627901904562,0.10379298,0.0
48627940814510,0.10376735,0.0
48627979663364,0.1037693,0.0
48628018603781,0.103768975,0.0
48628057574771,0.10376659,0.0
48628096515187,0.10377321,0.0
48628135425083,0.10376495,0.0
48628174365500,0.10385443,0.0
48628213244927,0.104011446,0.0
48628252246385,0.10409009,0.0
48628291156281,0.10415935,0.0
48628330096698,0.10420778,0.0
48628369037166,0.104220815,0.0
48628407947062,0.10414317,0.0
48628446943677,0.10416587,0.0
48628485823104,0.10427304,0.0
48628524824562,0.104356565,0.0
48628563764979,0.10448447,0.0
48628602674875,0.10427653,0.0
48628641554302,0.104014166,0.0
48628680494719,0.103690356,0.0
48628719526698,0.10346211,0.0
48628758467114,0.10333083,0.0
48628797438052,0.10318488,0.0
48628836348000,0.103166744,0.0
48628875318937,0.10314317,0.0
48628914228833,0.10313102,0.0
48628953138781,0.10309703,0.0
48628992048677,0.10310148,0.0
48629030989094,0.103146,0.0
48629069960031,0.103276305,0.0
48629108900500,0.10338968,0.0
48629147840916,0.10346232,0.0
48629186689771,0.10364714,0.0
48629225660708,0.103810355,0.0
48629264631698,0.10393164,0.0
48629303572114,0.104062706,0.0
48629342512531,0.1041903,0.0
48629381361437,0.104362525,0.0
48629420332375,0.10457754,0.0
48629459449823,0.104767784,0.0
48629498359719,0.10492013,0.0
48629537300135,0.10479428,0.0
48629576240604,0.10450651,0.0
48629615119979,0.10416273,0.0
48629654121437,0.1040056,0.0
48629693000864,0.1040144,0.0
48629731971802,0.10388246,0.0
48629770881698,0.10387692,0.0
48629809822114,0.103919044,0.0
48629848823573,0.10394,0.0
48629887764041,0.10391569,0.0
48629926673937,0.103937194,0.0
48629965614354,0.10399528,0.0
48630004554823,0.10408845,0.0
48630043464719,0.10419258,0.0
48630082405135,0.10430759,0.0
48630121406594,0.104479045,0.0
48630160347010,0.10464769,0.0
48630199226437,0.104777776,0.0
48630238227896,0.10497204,0.0
48630277198833,0.10508705,0.0
48630316139250,0.105234824,0.0
48630355110239,0.105489254,0.0
48630394081177,0.105640955,0.0
48630433021594,0.1058703,0.0
48630472110031,0.10605012,0.0
48630511080969,0.10618107,0.0
48630550021437,0.105921656,0.0
48630588992375,0.10569319,0.0
48630627932791,0.10557538,0.0
48630666873208,0.10557613,0.0
48630705752635,0.10558905,0.0
48630744754094,0.105719775,0.0
48630783694510,0.1057757,0.0
48630822634927,0.10593068,0.0
48630861605916,0.105930336,0.0
48630900485291,0.10607705,0.0
48630939486750,0.106132746,0.0
48630978457687,0.106269464,0.0
48631017398104,0.106423125,0.0
48631056369094,0.106534205,0.0
48631095309510,0.106752485,0.0
48631134249927,0.10681893,0.0
48631173220864,0.10698713,0.0
48631212100291,0.106972486,0.0
48631251132271,0.107130796,0.0
48631290103208,0.107271865,0.0
48631329043625,0.10744017,0.0
48631368014562,0.10757232,0.0
48631406893989,0.10758418,0.0
48631445895448,0.10741812,0.0
48631484887844,0.107238084,0.0
48631523828260,0.10714286,0.0
48631562768729,0.10716327,0.0
48631601739666,0.1071194,0.0
48631640680083,0.107176304,0.0
48631679651021,0.1073216,0.0
48631718530448,0.107389994,0.0
48631757501385,0.10745016,0.0
48631796533364,0.10741922,0.0
48631835473781,0.107485466,0.0
48631874444719,0.107548006,0.0
48631913324146,0.10773802,0.0
48631952325604,0.10785976,0.0
48631991266021,0.10795078,0.0
48632030175916,0.108160116,0.0
48632069146906,0.108298354,0.0
48632108087323,0.10838915,0.0
48632147027739,0.10850696,0.0
48632185937635,0.1086301,0.0
48632224878104,0.108694166,0.0
48632263818521,0.108481094,0.0
48632302758937,0.10822029,0.0
48632341638364,0.108119726,0.0
48632380578781,0.10807423,0.0
48632419488677,0.108075954,0.0
48632458579719,0.108115405,0.0
48632497520187,0.108146,0.0
48632536491125,0.10817382,0.0
48632575492583,0.10817587,0.0
48632614341437,0.10819085,0.0
48632653373416,0.108145885,0.0
48632692344406,0.1082129,0.0
48632731223781,0.10946408,0.0
48632770225239,0.1091308,0.0
